name,type
A洲镇,town
一元街办事处,town
一市镇,town
丁兰街道,town
丁庄乡,town
丁桥,town
丁桥镇,town
丁蜀镇,town
七星衔道,town
七星街道,town
七星镇,town
七都镇,town
万全镇,town
万家庄乡,town
万象街道,town
丈亭镇,town
丈八沟街道,town
三乡,town
三仁乡,town
三北镇,town
三十里堡镇,town
三合镇,town
三堡镇,town
三墩镇,town
三江街道,town
三溪镇,town
三甲街道,town
三街道,town
上余镇,town
上华街道,town
上塘街道,town
上塘镇,town
上望街道,town
上溪镇,town
上盘,town
上石桥镇,town
上街镇,town
下关镇,town
下各镇,town
下城街道,town
下应,town
下应街道,town
下沙,town
下沙区,town
下沙塘,town
下沙街道,town
下镇镇,town
下陈街道,town
下陈镇,town
东亭,town
东亭街道,town
东关街道,town
东关镇,town
东兴镇,town
东凤镇,town
东吴镇,town
东园镇,town
东坝,town
东坝街道,town
东城,town
东城街道,town
东塍镇,town
东孚,town
东小口,town
东山,town
东山侗族乡,town
东山街道,town
东山镇,town
东岭镇,town
东岳路,town
东市街道,town
东庄镇,town
东新街道,town
东栅街道,town
东汤镇,town
东沙,town
东沟镇,town
东洲街道,town
东浦镇,town
东港,town
东港街道,town
东湖街道,town
东瓯街道,town
东白湖镇,town
东胜街道,town
东街街道,town
东街道,town
东钱湖,town
东钱湖镇,town
东门街道,town
东阳镇,town
两河口镇,town
中余乡,town
中南路街办事处,town
中大槐树街道,town
中山街道,town
中峰乡,town
中市街道,town
中庄村,town
中河街道,town
中泰乡,town
中泰街道,town
中街街道,town
中路铺镇,town
中韩街道,town
丰产路街道,town
丰庄镇,town
丰惠镇,town
丰泽街道,town
临城街道,town
临山镇,town
临平,town
临平星桥街道,town
临平街道,town
临平街道办事处,town
临平镇,town
临水,town
临江街道,town
临浦镇,town
临湖镇,town
临溪镇,town
丹东街道,town
丹凤镇,town
丹城,town
丹灶镇,town
丹西街道,town
丽岙街道,town
丽岙镇,town
义亭镇,town
义和镇,town
义桥镇,town
义蓬街道,town
义蓬镇,town
乌峰镇,town
乌牛街道,town
乌牛镇,town
乌镇,town
乌镇镇,town
乍浦,town
乍浦镇,town
乐城镇,town
乐成,town
乐成街道,town
乔司,town
乔司街道,town
乔司镇,town
乔端镇,town
九堡,town
九堡镇,town
九江镇,town
九渡乡,town
乾元镇,town
乾潭镇,town
于城镇,town
于潜镇,town
云和镇,town
云山街道,town
云峰镇,town
云龙,town
云龙镇,town
五乡镇,town
五云镇,town
五凤镇,town
五常街道,town
五马街道,town
亚布力镇,town
京溪,town
京溪街道,town
亭趾街道,town
人和镇,town
人民东街街道,town
仁和街道,town
仁和镇,town
仓前街道,town
仓前镇,town
仕阳镇,town
付村镇,town
仙岩街道,town
仙岩镇,town
仙降,town
仙降街道,town
仙降镇,town
以勤镇,town
仰义,town
仰义乡,town
仰义街道,town
低塘街道,town
低塘镇,town
佐村镇,town
余新镇,town
余杭,town
余杭街道,town
余杭镇,town
佛堂镇,town
侯家镇,town
保义镇,town
保工街道,town
信河街,town
倍加造镇,town
健跳镇,town
儒岙镇,town
元和街道,town
元和镇,town
先锋路街道,town
党山镇,town
党湾镇,town
兜山镇,town
八公山镇,town
八宝镇,town
八桥镇,town
八里店镇,town
八里镇,town
公明,town
公道镇,town
六库镇,town
六敖镇,town
六横镇,town
六角亭街道,town
兰亭镇,town
兰江街道,town
兰里,town
关山街道,town
兴华街道,town
兴隆乡,town
冰溪镇,town
冲口街道,town
凤凰街道,town
凤城镇,town
凤山街道,town
凤岗街道,town
凤岗镇,town
凤川街道,town
凤巢乡,town
凤桥镇,town
凤阳街道,town
凤鸣街道,town
凯旋街道,town
凰岗镇,town
分水镇,town
刘家堡街道,town
刘集镇,town
前仓镇,town
前吴乡,town
前所街道,town
前进街道,town
剑池街道,town
剡湖街道,town
力洋镇,town
化苑街道,town
化起镇,town
北仓镇,town
北厝镇,town
北城,town
北城街道,town
北岙镇,town
北干街道,town
北桥街道,town
北白象,town
北白象镇,town
北苑,town
北苑街道,town
北门街道,town
匡堰镇,town
十六团,town
十里乡,town
十里铺乡,town
千岛湖,town
千岛湖镇,town
半山,town
半山街道,town
半山镇,town
华兴镇,town
华埠镇,town
华士镇,town
华强北,town
华新街街道,town
华舍镇,town
南坑镇,town
南城街道,town
南塘镇,town
南岳镇,town
南峰街道,town
南市街道,town
南张镇,town
南明街道,town
南星街道,town
南村镇,town
南汇街道,town
南浔镇,town
南湖街道,town
南溪街道,town
南滨街道,town
南白像街道,town
南白象,town
南白镇,town
南苑街道,town
南街镇,town
南阳街道,town
南阳镇,town
南马,town
南马镇,town
博洛铺镇,town
卢沟镇,town
卧龙寺,town
卧龙寺街道,town
厚街镇,town
县衙山镇,town
县阳街道,town
双堆镇,town
双堆集镇,town
双塔街道,town
双屿,town
双屿街道,town
双屿镇,town
双彩乡,town
双林镇,town
双椿铺镇,town
双江街道,town
双沟镇,town
双浦镇,town
发耳镇,town
古城街道,town
古城街道办事处,town
古塘街道,town
古塘镇,town
古夫镇,town
古山镇,town
古林,town
古林镇,town
古溪镇,town
古美街道,town
古荡街道,town
古饶镇,town
司前镇,town
吉林镇,town
吉隆,town
同和,town
同山镇,town
后埠街街道,town
后宅,town
后宅街道,town
吕山乡,town
吴宁街道,town
吴宁镇,town
周城镇街道,town
周巷镇,town
周市,town
周庄镇,town
周浦,town
周浦镇,town
周王庙镇,town
周礼镇,town
周鹿镇,town
呼图壁镇,town
和平镇,town
和睦街道,town
咸祥镇,town
唐先镇,town
唐家墩,town
唐家墩街办事处,town
嘉北街道,town
嘉禾街道,town
嘉积镇,town
嘉莲街道,town
嘉顿小镇,town
四季红镇,town
四季青,town
四季青街道,town
四面山乡,town
回马镇,town
团城山街道,town
园岭街道,town
园洲镇,town
固厚乡,town
固安镇,town
土店镇,town
土桥乡,town
土贵乌拉镇,town
圩角,town
地铺镇,town
址坊镇,town
坂田,town
坂田街道,town
坎墩街道,town
坎山,town
坎山镇,town
坛石镇,town
坡头镇,town
坡子街街道,town
坦头,town
坦头镇,town
城东街道,town
城东镇,town
城中街道,town
城乡街道,town
城关,town
城关街道,town
城关镇,town
城北街道,town
城区街道,town
城南,town
城南街道,town
城南镇,town
城厢,town
城厢街道,town
城西,town
城西街道,town
城西镇,town
埔田镇,town
埭溪镇,town
埭西镇,town
堂二里镇,town
堆纳乡,town
堰口镇,town
塘下,town
塘下镇,town
塘下镇镇政府,town
塘厦镇,town
塘坝乡,town
塘栖,town
塘栖镇,town
塘溪镇,town
塘街迎肺山镇,town
壶山街道,town
壶镇,town
壶镇镇,town
夏坝镇,town
夏履镇,town
夏茂镇,town
外砂,town
多伦诺尔镇,town
多湖街道,town
大关街道,town
大关镇,town
大南街办事处,town
大唐,town
大唐镇,town
大坪镇,town
大塘街道,town
大契,town
大契街道,town
大屯镇,town
大山坪街道,town
大岭山镇,town
大岭镇,town
大巨镇,town
大徐镇,town
大新镇,town
大杨镇,town
大板桥街道,town
大板桥镇,town
大树镇,town
大桥镇,town
大水泊镇,town
大沙坝,town
大沥镇,town
大洋街道,town
大洋镇,town
大浪,town
大浪街道,town
大源镇,town
大溪,town
大溪潘郎镇,town
大溪镇,town
大田街道,town
大石庙镇,town
大石窝镇,town
大石街道,town
大矸,town
大矸街道,town
大矸镇,town
大红门,town
大荆镇,town
大西街道,town
大陈镇,town
大麦屿,town
大麻镇,town
天元镇,town
天凝,town
天凝镇,town
天宝乡,town
天宝镇,town
天宫院街道,town
天山路街道,town
天彭镇,town
天河,town
天河街道,town
天河镇,town
天目山,town
天马街道,town
天马镇,town
太古街道,town
太和镇,town
太平街道,town
太湖源镇,town
太湖街道,town
太白街道,town
太阳镇,town
头陀镇,town
奉浦,town
如城街道,town
妙皇乡,town
妙高街道,town
始丰街道,town
姚庄镇,town
姜山镇,town
姜灶镇,town
威坪镇,town
威奢乡,town
娄桥,town
娄桥街道,town
娄桥镇,town
孙端镇,town
孝岗镇,town
孝顺镇,town
宁围,town
宁围街道,town
宁围镇,town
宁国镇,town
宁微街道,town
宁海路街道,town
宇山镇,town
安丰镇,town
安亭,town
安北街道,town
安华镇,town
安宜镇,town
安州街道,town
安文镇,town
安昌镇,town
安洲街道,town
安肃镇,town
安胜乡,town
安阳,town
安阳乡,town
安阳街道,town
安阳镇,town
安靖,town
宋埠镇,town
宋庄子乡,town
宏业村街道,town
宗汉街道,town
官扎营街道,town
官路镇,town
定山湖镇,town
宜城街道,town
宜山镇,town
宝丰乡,town
宝兴镇,town
宝山镇,town
宝溪乡,town
富春江镇,town
富春街道,town
富盛镇,town
富镇,town
寨乐镇,town
寮步镇,town
寺顺镇,town
寿昌镇,town
射阳湖镇,town
小伊乡,town
小曹娥镇,town
小榄镇,town
小池镇,town
小河街道,town
小港,town
小港街道,town
小营街道,town
小越镇,town
小金口镇,town
小龙马乡,town
尖山镇,town
尚湖镇,town
尚田镇,town
尤集镇,town
尹集镇,town
屏门乡,town
展览路街道,town
屠甸镇,town
山下湖,town
山下湖镇,town
山墩镇,town
山枣乡,town
山门镇,town
岐镇,town
岐镇人民政府,town
岩头寨镇,town
岩头镇,town
岩泉街道,town
岱西镇,town
岳峰镇,town
岳林街道,town
峡口镇,town
峰江,town
峰江街道,town
崇仁镇,town
崇寿,town
崇寿镇,town
崇明城桥镇,town
崇溪镇,town
崇福,town
崇福镇,town
崇贤街道,town
崇贤镇,town
崧厦,town
崧厦镇,town
嵊山镇,town
巍山镇,town
巍镇,town
巨溪镇,town
巴城镇,town
巴彦岱镇,town
市巷街道,town
布吉,town
布吉街道,town
师桥镇,town
常庄镇,town
干江镇,town
干缆镇,town
平凯街道,town
平寨镇,town
平桥镇,town
平水镇,town
平湖街道,town
平湖镇,town
幸福镇,town
广厦街道,town
广阳镇,town
广陈,town
广陈镇,town
庄市,town
庄市街道,town
庄桥,town
庄桥街道,town
庄桥镇,town
应店街镇,town
底田,town
店口,town
店口镇,town
庙下乡,town
庙山办事处,town
庙岭镇,town
府坪街道,town
庵东镇,town
康山街道,town
康桥街道,town
康桥镇,town
廊下镇,town
建昌镇,town
建通街道,town
廿三里,town
廿三里街道,town
廿八都镇,town
廿山里,town
廿山里街道,town
张家湾,town
张港镇,town
张良镇,town
弥阳镇,town
强北,town
当湖街道,town
彭埔镇,town
彭埠街道,town
彭埠镇,town
彭溪镇,town
径山镇,town
惠南镇,town
惠民街道,town
惠民镇,town
慈城镇,town
慈航镇,town
戚家山街道,town
戴村镇,town
所前镇,town
拉孜镇,town
招宝山街道,town
括山乡,town
括苍镇,town
拱北,town
拱北街道,town
拱宸桥街道,town
振兴街道,town
掌起镇,town
插花镇,town
故县街道,town
文化街道,town
文峰街道,town
文教街道,town
文新街道,town
文明铺镇,town
文龙街道,town
斑竹镇,town
斗南街道,town
斗门镇,town
斜桥,town
斜桥镇,town
新丰镇,town
新仓镇,town
新兴镇,town
新前,town
新前街道,town
新华街街道,town
新华街道,town
新华路街道,town
新嘉街道,town
新城,town
新城街道,town
新城镇,town
新埭镇,town
新塍镇,town
新塘区,town
新塘街道,town
新塘边镇,town
新契街道,town
新安江,town
新安江街道,town
新安镇,town
新州镇,town
新市,town
新市镇,town
新店镇,town
新建镇,town
新开路街道,town
新开铺街道,town
新强街道,town
新惠镇,town
新新街道,town
新村街道,town
新村镇政府,town
新桥,town
新桥乡,town
新桥街道,town
新桥镇,town
新江口镇,town
新河镇,town
新浦镇,town
新港街道,town
新湾街道,town
新湾镇,town
新狮街道,town
新登镇,town
新站镇,town
新蒲新区,town
新街镇,town
新钱镇,town
新镇,town
方岩镇,town
方桥,town
方顺桥镇,town
族桥街道,town
无常街道,town
旧县街道,town
旧馆镇,town
昆阳,town
昆阳镇,town
昌东镇,town
昌化,town
昌化镇,town
昌国街道,town
明治街道,town
明阳街道,town
星桥街道,town
星桥镇,town
星河镇,town
星海街道,town
星黄镇,town
春晓镇,town
昭君镇,town
普镇,town
景山街道,town
景镇,town
暨阳街道,town
曲江街道,town
曹娥街道,town
曹桥街道,town
曹溪镇,town
曹路镇,town
月河街道,town
朗霞,town
朗霞街道,town
望春街道,town
望水乡,town
望江街道,town
望里镇,town
望高镇,town
朝塔镇,town
朝外大街道,town
朝晖,town
朝晖街道,town
朝阳街道,town
木渎镇,town
朱家尖,town
朱家尖街道,town
朱家尖镇,town
李家河,town
李旗庄,town
李旗庄镇,town
李集乡,town
杏林镇,town
杜桥镇,town
杨园街街道,town
杨庄户乡,town
杨柳青镇,town
杨汛桥镇,town
杨浦街道,town
杭坪镇,town
杭州道街道,town
杭集镇,town
松下镇,town
松岗,town
松岙镇,town
松门,town
松门乡,town
松门镇,town
板桥镇,town
板浦镇,town
林凤乡,town
林城镇,town
枫桥街道,town
枫桥镇,town
柘港乡,town
柯岩街道,town
柯桥,town
柯桥街道,town
柯桥镇,town
柳城镇,town
柳市,town
柳市镇,town
柴桥街道,town
桂林街道,town
桂溪街道,town
桃园街道,town
桃映镇,town
桃渚镇,town
桃源街道,town
桃源镇,town
桃花镇,town
桐君街道,town
桐屿街道,town
桐木镇,town
桐村镇,town
桐柏路街道,town
桐浦镇,town
桐湖镇,town
桐福镇,town
桑日镇,town
桥下,town
桥下镇,town
桥头双益办事处,town
桥头胡,town
桥头胡街道,town
桥头铺镇,town
桥头镇,town
桥湾乡,town
桥盟街道,town
梁弄镇,town
梅李镇,town
梅溪镇,town
梓埠镇,town
梧桐街道,town
梧田,town
梧田街道,town
梨洲街道,town
棘针寨乡,town
楚门镇,town
楼塔镇,town
榆关镇,town
槐坎乡,town
樟木头,town
樟潭街道,town
横岗,town
横岗街道,town
横峰街道,town
横峰镇,town
横店镇,town
横村镇,town
横河镇,town
横溪镇,town
横街镇,town
檀林镇,town
次坞镇,town
欧北镇,town
歌山镇,town
正定镇,town
武原街道,town
武原镇,town
武安镇,town
武康,town
武康镇,town
武林街道,town
段塘街道,town
段莘乡,town
段郢乡,town
殿前街道,town
民乐镇,town
民治,town
民治街道,town
水南,town
水头镇,town
水寨镇,town
水心街道,town
水日坝乡,town
水果湖街办事处,town
水果湖街街道,town
水涨乡,town
水阁,town
水阁镇,town
永中街道,town
永中镇,town
永丰街办事处,town
永丰镇,town
永乐镇,town
永兴街道,town
永兴镇,town
永街道,town
汀田街道,town
汇丰办事处,town
汇丰街道,town
汉中路街道,town
汊河街道,town
汊沽港镇,town
江东,town
江东街道,town
江丽街道,town
江北,town
江北街道,town
江南街道,town
江口街道,town
江口镇,town
江夏街道,town
江津镇,town
江湾镇街道,town
江藻镇,town
江都镇,town
江高镇,town
池尾街道,town
汤坑镇,town
汤溪镇,town
汾口镇,town
沅陵镇,town
沈家门,town
沈家门街道,town
沐集镇,town
沙井,town
沙井街道,town
沙井镇,town
沙坪街道,town
沙城街道,town
沙城镇,town
沙子坡镇,town
沙河街道,town
沙洲街道,town
沙溪镇,town
沙田镇,town
沟桥乡,town
沣水镇,town
沥海镇,town
沱江镇,town
河上镇,town
河姆渡镇,town
河庄街道,town
河桥镇,town
河海街道,town
河溶镇,town
油竹街道,town
油车港镇,town
沿山镇,town
沿江镇,town
泉园街道,town
泉庄街道,town
泉溪镇,town
泖港新五镇,town
泗溪镇,town
泗经镇,town
泗门镇,town
泮水镇,town
泼机镇,town
泽国,town
泽国镇,town
泽雅镇,town
泾干镇,town
洋埠镇,town
洋山镇,town
洋泾街道,town
洋溪镇委,town
洛峪镇,town
洛社镇,town
洞桥镇,town
洞泾镇,town
洪口镇,town
洪合镇,town
洪塘,town
洪塘街道,town
洪塘镇,town
洪家街道,town
洪山镇,town
洪水镇,town
洲心街道,town
洲泉镇,town
流亭街道,town
浒山街道,town
浣东街道,town
浦南街道,town
浦口街道,town
浦江,town
浦江镇,town
浦沿,town
浦沿街道,town
浦阳镇,town
海军广场街道,town
海城,town
海城街道,town
海域街道,town
海州街道,town
海昌街道,town
海沧街道,town
海洲街道,town
海游街道,town
海游镇,town
海西镇,town
海门街道,town
涂茨镇,town
涌泉,town
涌泉镇,town
淀山湖镇,town
淡溪镇,town
淤潜镇,town
淮川街道,town
淳化街道,town
清水河镇,town
清江镇,town
清波街道,town
清港,town
清港镇,town
清溪镇,town
清风街道,town
渔沟镇,town
渠口镇,town
温峤,town
温峤镇,town
温桥镇,town
温泉镇,town
温溪镇,town
渭塘街道,town
游埠镇,town
湖东,town
湖塘,town
湖塘街道,town
湖塘镇,town
湖岭镇,town
湖溪镇,town
湖滨街,town
湖滨镇,town
湖里街道,town
湖镇,town
湖镇镇,town
湖阳镇,town
湘漓镇,town
湛家机街办事处,town
湾水镇,town
溧城镇,town
溪口镇,town
溪坦街,town
溪河镇,town
滨江街道,town
滨海镇,town
漓渚镇,town
潘桥,town
潘桥街道,town
潘桥街道办事处,town
潘桥镇,town
潘火街道,town
潮鸣街道,town
澄江镇,town
澄潭镇,town
澧浦镇,town
濮院,town
濮院镇,town
火花街道,town
灵官镇,town
灵山乡,town
灵昆镇,town
灵桥镇,town
灵溪,town
灵溪镇,town
灵芝镇,town
灵隐街道,town
烈士镇,town
燎原街道,town
爱路办事处,town
爵溪,town
牌头镇,town
牛山街道,town
牟山,town
牟山镇,town
牧屿,town
牧屿镇,town
状元街道,town
状元镇,town
独山港镇,town
狮山镇,town
狮岭镇,town
玄武湖街道,town
玉城街道,town
玉山镇,town
玉海街道,town
王佑镇,town
王家井镇,town
王家坝镇,town
王店乡,town
王店镇,town
王江泾镇,town
环南街道,town
环渚街道,town
环翠楼街道,town
玲珑街道,town
珠港镇,town
珠湖乡镇政府,town
球场街办事处,town
琶洲街道,town
瑞金路街道,town
瑶溪街道,town
瑶溪镇,town
瑶琳镇,town
璜土镇,town
璜山镇,town
瓜沥,town
瓜沥镇,town
瓦店镇,town
瓯北,town
瓯北镇,town
瓶窑镇,town
甘霖镇,town
田和街道,town
田坝桥镇,town
田家寨镇,town
田桥乡,town
甲山,town
电力路街道,town
甸柳街道,town
留下,town
留下镇,town
留庄镇,town
白云,town
白云街道,town
白云镇,town
白塔镇,town
白塔集乡,town
白姆乡,town
白杨街道,town
白水洋,town
白水洋镇,town
白沙街道,town
白沙路街道,town
白沟镇,town
白泉,town
白泉镇,town
白洋镇,town
白石江街道,town
白象街道,town
白象镇,town
白银路街道,town
白马桥,town
白马渡镇,town
白马镇,town
